40,1.2932604735883424
101,1.6565420560747663
25,1.6597222222222223
95,1.6017505470459519
164,1.7860262008733625
179,1.9767441860465116
121,1.5654885654885655
150,1.5592105263157894
236,1.910344827586207
112,1.6361556064073226
202,1.8521939953810624
134,1.5648351648351648
168,2.0257009345794392
125,1.7060185185185186
131,1.655813953488372
17,1.5456521739130435
30,1.5374449339207048
205,1.7626373626373626
99,1.6511627906976745
195,1.8581395348837209
200,1.7372708757637474
128,1.7813953488372094
112,1.6155606407322654
154,1.974477958236659
182,1.7130620985010707
197,1.880281690140845
180,1.75764192139738
234,1.821826280623608
29,1.766355140186916
149,1.7152941176470589
226,1.8225108225108224
197,1.9402298850574713
87,1.55119825708061
112,1.7037037037037037
230,1.896551724137931
181,1.7863436123348018
120,1.6319290465631928
189,1.8764568764568765
241,1.974712643678161
146,1.6158798283261802
2,1.7732426303854876
171,1.74364406779661
49,1.8556263269639066
105,1.461847389558233
212,1.6915520628683693
90,1.7941176470588236
45,1.4439834024896265
205,1.8778280542986425
119,1.531958762886598
21,1.6447058823529412
116,1.6652267818574513
161,1.9930715935334873
186,1.8
9,1.6993006993006994
44,1.5959367945823928
100,1.6728971962616823
180,1.748945147679325
211,1.9584295612009237
74,1.6534883720930234
89,1.7027649769585254
229,1.67983367983368
98,1.5478260869565217
93,1.6334106728538282
155,1.7450980392156863
143,1.6441860465116278
235,1.8674418604651162
205,1.927906976744186
104,1.5192307692307692
104,1.724941724941725
249,1.8619909502262444
132,1.7878787878787878
20,1.6176470588235294
13,1.5683297180043383
249,1.6721991701244814
118,1.692488262910798
51,1.4918367346938775
133,1.5534979423868314
35,1.697674418604651
57,1.4533898305084745
192,1.9207459207459208
217,1.7347368421052631
177,1.8988505747126436
186,1.7706013363028954
44,1.6041666666666667
81,1.7697674418604652
83,1.6565420560747663
132,1.6689497716894977
86,1.638036809815951
244,1.8507795100222717
181,1.8763796909492274
100,1.5717391304347825
101,1.6450116009280742
185,1.8414918414918415
174,1.7391304347826086
93,1.6674528301886793
183,1.8445475638051043
73,1.5190156599552573
82,1.8156682027649769
187,1.8246013667425969
100,1.7062937062937062
125,1.6443418013856812
131,1.6627906976744187
119,1.7046511627906977
149,1.6463700234192038
221,1.9433962264150944
82,1.6580796252927401
230,1.855140186915888
204,1.902552204176334
67,1.5142857142857142
182,1.8317972350230414
193,1.9182242990654206
56,1.4721030042918455
75,1.5841121495327102
4,1.7902097902097902
81,1.5314533622559654
203,1.855140186915888
199,1.875586854460094
5,1.6983758700696057
178,1.7571115973741793
216,1.7661469933184855
194,1.855140186915888
25,1.6334841628959276
156,1.8951048951048952
46,1.627906976744186
11,1.6534883720930234
237,1.740174672489083
224,1.8422273781902552
187,1.867881548974943
138,1.6395348837209303
240,1.8525345622119815
3,1.7511848341232228
132,1.6729411764705882
114,1.5835189309576838
50,1.7172897196261683
221,1.9883177570093458
21,1.5922551252847381
130,1.6380510440835268
157,1.8425925925925926
137,1.6580796252927401
25,1.5043290043290043
231,1.7897091722595078
184,1.8981481481481481
46,1.6112412177985949
212,1.9114219114219113
220,1.9530516431924883
80,1.668997668997669
215,1.7857142857142858
4,1.7172897196261683
31,1.6821345707656612
